batch_no,question_code,option_code,option_label,option_content,is_correct,sort_no
20260513-batch-real-001,Q-OP-0079,B,B,控制站操作系统检查,1,20
20260513-batch-real-001,Q-OP-0079,C,C,预规划航线及航点检查,0,30
20260513-batch-real-001,Q-MET-0001,A,A,78%的氮气，21%的氧气以及 1%的其它气体组成,1,10
20260513-batch-real-001,Q-MET-0001,B,B,75%的氮气，24%的氧气以及 1%的其它气体组成,0,20
20260513-batch-real-001,Q-MET-0001,C,C,78%的氮气，20%的氧气以及 2%的其他气体组成,0,30
20260513-batch-real-001,Q-MET-0002,A,A,空气和水汽凝结物,0,10
20260513-batch-real-001,Q-MET-0002,B,B,空气和固体微粒,0,20
20260513-batch-real-001,Q-MET-0002,C,C,空气、水汽及液体或固体杂质,1,30
20260513-batch-real-001,Q-MET-0003,A,A,三分之一,0,10
20260513-batch-real-001,Q-MET-0003,B,B,一半,1,20
20260513-batch-real-001,Q-MET-0003,C,C,四分之一,0,30
20260513-batch-real-001,Q-MET-0004,A,A,气层气压的垂直分布特点,0,10
20260513-batch-real-001,Q-MET-0004,B,B,气层气温的垂直分布特点,1,20
20260513-batch-real-001,Q-MET-0004,C,C,气层中风的垂直变化特点,0,30
20260513-batch-real-001,Q-MET-0005,A,A,对流层、平流层、中间层、电离层和散逸层,1,10
20260513-batch-real-001,Q-MET-0005,B,B,对流层、平流层、电离层、中间层和散逸层,0,20
20260513-batch-real-001,Q-MET-0005,C,C,对流层、中间层、平流层、电离层和散逸层,0,30
20260513-batch-real-001,Q-MET-0006,A,A,对流层顶层，平流层底层,1,10
20260513-batch-real-001,Q-MET-0006,B,B,平流层顶层,0,20
20260513-batch-real-001,Q-MET-0006,C,C,对流层底层,0,30
20260513-batch-real-001,Q-MET-0007,A,A,气温随高度升高而升高,1,10
20260513-batch-real-001,Q-MET-0007,B,B,气温、湿度的水平分布很不均匀,0,20
20260513-batch-real-001,Q-MET-0007,C,C,空气具有强烈的垂直混合,0,30
20260513-batch-real-001,Q-MET-0008,A,A,上层,0,10
20260513-batch-real-001,Q-MET-0008,B,B,中层,0,20
20260513-batch-real-001,Q-MET-0008,C,C,下层,1,30
20260513-batch-real-001,Q-MET-0009,A,A,气流紊乱流,0,10
20260513-batch-real-001,Q-MET-0009,B,B,气流相对平静,1,20
20260513-batch-real-001,Q-MET-0009,C,C,水汽含量很少,0,30
20260513-batch-real-001,Q-MET-0010,A,A,8公里,0,10
20260513-batch-real-001,Q-MET-0010,B,B,16公里,0,20
20260513-batch-real-001,Q-MET-0010,C,C,11公里,1,30
20260513-batch-real-001,Q-MET-0011,A,A,随高度的增加而降低,1,10
20260513-batch-real-001,Q-MET-0011,B,B,随高度的增加而升高,0,20
20260513-batch-real-001,Q-MET-0011,C,C,随高度增加保持不变,0,30
20260513-batch-real-001,Q-MET-0012,A,A,℃/1000m,0,10
20260513-batch-real-001,Q-MET-0012,B,B,℃/500m,0,20
20260513-batch-real-001,Q-MET-0012,C,C,℃/100m,1,30
20260513-batch-real-001,Q-MET-0013,A,A,0.65C/100m,1,10
20260513-batch-real-001,Q-MET-0013,B,B,6.5C/100m,0,20
20260513-batch-real-001,Q-MET-0013,C,C,0.5C/100m,0,30
20260513-batch-real-001,Q-MET-0014,A,A,冬季大于夏季,0,10
20260513-batch-real-001,Q-MET-0014,B,B,夏季大于冬季,1,20
20260513-batch-real-001,Q-MET-0014,C,C,冬季与夏季相同,0,30
20260513-batch-real-001,Q-MET-0015,A,A,气温随高度不变,0,10
20260513-batch-real-001,Q-MET-0015,B,B,气温.湿度的水平分布均匀,0,20
20260513-batch-real-001,Q-MET-0015,C,C,空气具有强烈的垂直混合,1,30
20260513-batch-real-001,Q-MET-0016,A,A,下层，气流混乱,0,10
20260513-batch-real-001,Q-MET-0016,B,B,中层，气流相对平稳,1,20
20260513-batch-real-001,Q-MET-0016,C,C,上层，水汽含量很少,0,30
20260513-batch-real-001,Q-MET-0017,A,A,空气中的风向、风速不变,0,10
20260513-batch-real-001,Q-MET-0017,B,B,温度大体不变，平均在-56°C,0,20
20260513-batch-real-001,Q-MET-0017,C,C,空气上下对流激烈,1,30
20260513-batch-real-001,Q-MET-0018,A,A,气流平稳.无恶劣天气.发动机推力增大,0,10
20260513-batch-real-001,Q-MET-0018,B,B,气温低.飞机载重量增加.飞机真空速增大,0,20
20260513-batch-real-001,Q-MET-0018,C,C,气流平稳.能见度好.空气阻力小,1,30
20260513-batch-real-001,Q-MET-0019,A,A,空气中几乎没有水蒸气,0,10
20260513-batch-real-001,Q-MET-0019,B,B,空气没有上下对流,1,20
20260513-batch-real-001,Q-MET-0019,C,C,高度升高气温下降,0,30
20260513-batch-real-001,Q-MET-0020,A,A,平流层中气温随高度增高而增高,1,10
20260513-batch-real-001,Q-MET-0020,B,B,平流层中气温不随高度变化而变化,0,20
20260513-batch-real-001,Q-MET-0020,C,C,平流层中不含有水汽,0,30
20260513-batch-real-001,Q-MET-0021,A,A,气温、气压和空气湿度,1,10
20260513-batch-real-001,Q-MET-0021,B,B,气温、风和云,0,20
20260513-batch-real-001,Q-MET-0021,C,C,风、云和降水,0,30
20260513-batch-real-001,Q-MET-0022,A,A,当太阳辐射通过大气层时，有44%被大气直接吸收,0,10
20260513-batch-real-001,Q-MET-0022,B,B,当太阳辐射通过大气层时，有34%被大气直接吸收,0,20
20260513-batch-real-001,Q-MET-0022,C,C,当太阳辐射通过大气层时，有24%被大气直接吸收,1,30
20260513-batch-real-001,Q-MET-0023,A,A,早晨天气晴朗,0,10
20260513-batch-real-001,Q-MET-0023,B,B,早晨有雾和烟幕,1,20
20260513-batch-real-001,Q-MET-0023,C,C,早晨有大风,0,30
20260513-batch-real-001,Q-MET-0024,A,A,空气密度与气压成正比，与气温也成正比,0,10
20260513-batch-real-001,Q-MET-0024,B,B,空气密度与气压成正比，与气温成反比,1,20
20260513-batch-real-001,Q-MET-0024,C,C,空气密度与气压成反比，与气温成正比,0,30
20260513-batch-real-001,Q-MET-0025,A,A,标准大气压条件下平均平面,0,10
20260513-batch-real-001,Q-MET-0025,B,B,标准大气压条件下假定海平面,1,20
20260513-batch-real-001,Q-MET-0025,C,C,实际大气压条件下假定海平面,0,30
20260513-batch-real-001,Q-MET-0026,A,A,红外云图和可见光卫星云图,1,10
20260513-batch-real-001,Q-MET-0026,B,B,红外云图和色调强化卫星云图,0,20
20260513-batch-real-001,Q-MET-0026,C,C,色调强化卫星云图和可见光卫星云图,0,30
20260513-batch-real-001,Q-MET-0027,A,A,红外卫星云图,0,10
20260513-batch-real-001,Q-MET-0027,B,B,可见光卫星云图,0,20
20260513-batch-real-001,Q-MET-0027,C,C,多光谱卫星云图,1,30
20260513-batch-real-001,Q-MET-0028,A,A,目标反射太阳辐射的大小,0,10
20260513-batch-real-001,Q-MET-0028,B,B,目标的温度,1,20
20260513-batch-real-001,Q-MET-0028,C,C,目标的高低,0,30
20260513-batch-real-001,Q-MET-0029,A,A,目标反射太阳辐射的大小,1,10
20260513-batch-real-001,Q-MET-0029,B,B,目标的温度,0,20
20260513-batch-real-001,Q-MET-0029,C,C,目标的高低,0,30
20260513-batch-real-001,Q-MET-0030,A,A,在可见光云图上，卷云呈灰深灰色,0,10
20260513-batch-real-001,Q-MET-0030,B,B,在红外云图上，卷云顶温度很低，呈白色,0,20
20260513-batch-real-001,Q-MET-0030,C,C,无论可见光还是红外云图，卷云没有纤维结构,1,30
20260513-batch-real-001,Q-MET-0031,A,A,在卫星云图上，中云与天气系统相连，表现为大范围的带状.涡旋状逗点状,0,10
20260513-batch-real-001,Q-MET-0031,B,B,在可见光云图上，中云呈灰白色到白色，色调的差异判定云的厚度,0,20
20260513-batch-real-001,Q-MET-0031,C,C,在红外云图上，中云呈深灰色，介于高低云之间的色调,1,30
20260513-batch-real-001,Q-MET-0032,A,A,在卫星图像上的积雨云常是几个雷暴单体的集合,0,10
20260513-batch-real-001,Q-MET-0032,B,B,无论可见光还是红外云图，积雨云的色调最白,0,20
20260513-batch-real-001,Q-MET-0032,C,C,积雨云的尺度相差不大。一般，初生的较小，成熟的较大,1,30
20260513-batch-real-001,Q-MET-0033,A,A,在可见光云图上，层云（雾)表现为光滑均匀的云区,0,10
20260513-batch-real-001,Q-MET-0033,B,B,层云（雾）边界整齐清楚，与山脉河流.海岸线走向相一致,0,20
20260513-batch-real-001,Q-MET-0033,C,C,在红外云图上，层云色调较亮，与地面色调相差较大,1,30
20260513-batch-real-001,Q-MET-0034,A,A,空气作用于飞机上的力要加大，发动机推力减小,0,10
20260513-batch-real-001,Q-MET-0034,B,B,空气作用于飞机上的力要减小，发动机推力增大,0,20
20260513-batch-real-001,Q-MET-0034,C,C,空气作用于飞机上的力要加大，发动机推力增大,1,30
20260513-batch-real-001,Q-MET-0035,A,A,温度不变时，压力与体积成正比,0,10
20260513-batch-real-001,Q-MET-0035,B,B,体积不变时，压力和温度成正比,1,20
20260513-batch-real-001,Q-MET-0035,C,C,压力不变时，体积和温度成反比,0,30
20260513-batch-real-001,Q-MET-0036,A,A,空气的相对湿度,0,10
20260513-batch-real-001,Q-MET-0036,B,B,空气压力,1,20
20260513-batch-real-001,Q-MET-0036,C,C,空气的温差,0,30
20260513-batch-real-001,Q-MET-0037,A,A,稳定的逆风场,0,10
20260513-batch-real-001,Q-MET-0037,B,B,跑道上的微冲气流,1,20
20260513-batch-real-001,Q-MET-0037,C,C,稳定的上升气流,0,30
20260513-batch-real-001,Q-MET-0038,A,A,空气密度正比于压力和绝对温度,0,10
20260513-batch-real-001,Q-MET-0038,B,B,空气密度正比于压力，反比于绝对温度,1,20
20260513-batch-real-001,Q-MET-0038,C,C,空气密度反比与压力，正比于绝对温度,0,30
20260513-batch-real-001,Q-MET-0039,A,A,从水面吹向陆地的空气较暖，密度小， 导致空气上升,0,10
20260513-batch-real-001,Q-MET-0039,B,B,陆地吸收和散发热量比水面快,1,20
20260513-batch-real-001,Q-MET-0039,C,C,从水面吹向陆地的空气冷，密度大，使空气上升,0,30
20260513-batch-real-001,Q-MET-0040,A,A,增加,0,10
20260513-batch-real-001,Q-MET-0040,B,B,不变,0,20
20260513-batch-real-001,Q-MET-0040,C,C,减少,1,30
20260513-batch-real-001,Q-MET-0041,A,A,15C.1000hPa,0,10
20260513-batch-real-001,Q-MET-0041,B,B,0C.760mmHg,0,20
20260513-batch-real-001,Q-MET-0041,C,C,15C.1013.25hPa,1,30
20260513-batch-real-001,Q-MET-0042,A,A,空气的饱和程度,0,10
20260513-batch-real-001,Q-MET-0042,B,B,空气中的水汽含量,1,20
20260513-batch-real-001,Q-MET-0042,C,C,空气含水汽的能力,0,30
20260513-batch-real-001,Q-MET-0043,A,A,逆温层,0,10
20260513-batch-real-001,Q-MET-0043,B,B,等温层,1,20
20260513-batch-real-001,Q-MET-0043,C,C,不稳定气层,0,30
20260513-batch-real-001,Q-MET-0044,A,A,气温升高，大型飞机的升限要升高,0,10
20260513-batch-real-001,Q-MET-0044,B,B,气温变化对喷气式飞机的升限没有影响,0,20
20260513-batch-real-001,Q-MET-0044,C,C,气温升高，所有飞机的升限都要减小,1,30
20260513-batch-real-001,Q-MET-0045,A,A,增加,0,10
20260513-batch-real-001,Q-MET-0045,B,B,减小,1,20
20260513-batch-real-001,Q-MET-0045,C,C,保持不变,0,30
20260513-batch-real-001,Q-MET-0046,A,A,起飞和着陆距离会增加，爬升率会减小,1,10
20260513-batch-real-001,Q-MET-0046,B,B,起飞和着陆距离会增加，爬升率也会增加,0,20
20260513-batch-real-001,Q-MET-0046,C,C,起飞和着陆距离会减小，爬升率也会减小,0,30
20260513-batch-real-001,Q-MET-0047,A,A,保持不变,0,10
20260513-batch-real-001,Q-MET-0047,B,B,逐渐升高,0,20
20260513-batch-real-001,Q-MET-0047,C,C,逐渐降低,1,30
20260513-batch-real-001,Q-MET-0048,A,A,相同,0,10
20260513-batch-real-001,Q-MET-0048,B,B,低,0,20
20260513-batch-real-001,Q-MET-0048,C,C,高,1,30
20260513-batch-real-001,Q-MET-0049,A,A,北半球,0,10
20260513-batch-real-001,Q-MET-0049,B,B,赤道地区,1,20
20260513-batch-real-001,Q-MET-0049,C,C,南半球,0,30
20260513-batch-real-001,Q-MET-0050,A,A,北半球，地球自转偏向力使得气流向东偏转,1,10
20260513-batch-real-001,Q-MET-0050,B,B,北半球，地球自转偏向力使得气流向西偏转,0,20
20260513-batch-real-001,Q-MET-0050,C,C,北半球，地球自转偏向力使得气流先向东再向西偏转,0,30
20260513-batch-real-001,Q-MET-0051,A,A,东南方向,0,10
20260513-batch-real-001,Q-MET-0051,B,B,东北方向,1,20
20260513-batch-real-001,Q-MET-0051,C,C,西南方向,0,30
20260513-batch-real-001,Q-MET-0052,A,A,当地地形影响气压,0,10
20260513-batch-real-001,Q-MET-0052,B,B,地面有较强的地转偏向力,0,20
20260513-batch-real-001,Q-MET-0052,C,C,风和地面之间的摩擦作用,1,30
20260513-batch-real-001,Q-MET-0053,A,A,对流冲击力,1,10
20260513-batch-real-001,Q-MET-0053,B,B,气动作用力,0,20
20260513-batch-real-001,Q-MET-0053,C,C,热力作用力,0,30
20260513-batch-real-001,Q-MET-0054,A,A,压差作用力,0,10
20260513-batch-real-001,Q-MET-0054,B,B,温差作用力,0,20
20260513-batch-real-001,Q-MET-0054,C,C,热力对流冲击力,1,30
20260513-batch-real-001,Q-MET-0055,A,A,山坡迎风面对空气的抬升,1,10
20260513-batch-real-001,Q-MET-0055,B,B,气流辐合辐散时造成的空气水平运动,0,20
20260513-batch-real-001,Q-MET-0055,C,C,气温变化造成的空气抬升或下降,0,30
20260513-batch-real-001,Q-MET-0056,A,A,很可能在路面和荒地上空发生上升气流,1,10
20260513-batch-real-001,Q-MET-0056,B,B,在类似成片树林的广阔植被区域发生上升气流^,0,20
20260513-batch-real-001,Q-MET-0056,C,C,在大片水体区域发生上升气流,0,30
20260513-batch-real-001,Q-MET-0057,A,A,在最后进近时，来自全无植被的地形的下降气流有时会产生下沉效应，导致飞过预期的着陆点,0,10
20260513-batch-real-001,Q-MET-0057,B,B,在一大片水体或者稠密植被的区域之上进近会趋于产生一个下沉效应，导致着陆在不到预期的着陆点,1,20
20260513-batch-real-001,Q-MET-0057,C,C,在一大片水体或者稠密植被的区域之上进近会趋于会产生漂浮效应，导致飞过预期的着陆点,0,30
20260513-batch-real-001,Q-MET-0058,A,A,因为空气总是寻找低压区域，所以气流会从高压区域向低压的区域流动^,1,10
20260513-batch-real-001,Q-MET-0058,B,B,因为空气总是寻找高压区域，所以气流会从低压区域向高压的区域流动^,0,20
20260513-batch-real-001,Q-MET-0058,C,C,是风产生了压力，所以风的尽头压力高,0,30
20260513-batch-real-001,Q-MET-0059,A,A,气压的变化,1,10
20260513-batch-real-001,Q-MET-0059,B,B,摩擦力的变化,0,20
20260513-batch-real-001,Q-MET-0059,C,C,乱流强度的变化,0,30
20260513-batch-real-001,Q-MET-0060,A,A,汇聚风的流向,0,10
20260513-batch-real-001,Q-MET-0060,B,B,产生会快速改变方向和速度的阵风,1,20
20260513-batch-real-001,Q-MET-0060,C,C,产生稳定方向和速度的阵风,0,30
20260513-batch-real-001,Q-MET-0061,A,A,风沿着迎风侧平稳地向上流动,1,10
20260513-batch-real-001,Q-MET-0061,B,B,风沿着迎风侧湍流逐渐增加,0,20
20260513-batch-real-001,Q-MET-0061,C,C,风沿着背风侧平稳地向下流动,0,30
20260513-batch-real-001,Q-MET-0062,A,A,风的阵性,1,10
20260513-batch-real-001,Q-MET-0062,B,B,风切变,0,20
20260513-batch-real-001,Q-MET-0062,C,C,风向不定,0,30
20260513-batch-real-001,Q-MET-0063,A,A,以大气的气温垂直加速度运动来判定,1,10
20260513-batch-real-001,Q-MET-0063,B,B,以大气的气温垂直速度运动来判定,0,20
20260513-batch-real-001,Q-MET-0063,C,C,以大气的气压垂直速度运动来判定,0,30
20260513-batch-real-001,Q-MET-0064,A,A,移动后，加速向上或向下运动,0,10
20260513-batch-real-001,Q-MET-0064,B,B,移动后逐渐减速，并有返回原来高度的趋势,1,20
20260513-batch-real-001,Q-MET-0064,C,C,外力作用消失后，以匀速持续运动,0,30
20260513-batch-real-001,Q-MET-0065,A,A,气温高时，空气密度小，飞机增速慢，飞机的离地速度增大，起飞滑跑距离要长,1,10
20260513-batch-real-001,Q-MET-0065,B,B,气温低时，空气密度小，飞机增速快，飞机升力减小，起飞滑跑距离要长,0,20
20260513-batch-real-001,Q-MET-0065,C,C,气温高时，空气密度大，飞机增速快，飞机升力增大，起飞滑跑距离要短,0,30
20260513-batch-real-001,Q-MET-0066,A,A,气温低时，空气密度大，飞机发动机的推力增大，平飞最大速度增加,1,10
20260513-batch-real-001,Q-MET-0066,B,B,气温低时，空气密度大，空气的阻力增加，平飞最大速度减小,0,20
20260513-batch-real-001,Q-MET-0066,C,C,气温高时，空气密度小，空气的阻力减小，平飞最大速度增加,0,30
20260513-batch-real-001,Q-MET-0067,A,A,空气中水汽含量与饱和水汽含量的百分比,0,10
20260513-batch-real-001,Q-MET-0067,B,B,空气中水汽压与饱和水汽压的百分比,1,20
20260513-batch-real-001,Q-MET-0067,C,C,空气中水分占空气总量的百分比,0,30
20260513-batch-real-001,Q-MET-0068,A,A,当空气中水汽已达到饱和时，气温与露点温度相同,1,10
20260513-batch-real-001,Q-MET-0068,B,B,当水汽未达到饱和时，气温一定低于露点温度,0,20
20260513-batch-real-001,Q-MET-0068,C,C,在100%的相对湿度时，周围环境的温度高于露点温度,0,30
20260513-batch-real-001,Q-MET-0069,A,A,可以容纳的水汽就越少,0,10
20260513-batch-real-001,Q-MET-0069,B,B,可以容纳的水汽就越多,1,20
20260513-batch-real-001,Q-MET-0069,C,C,当空气不能再容纳更多的水汽时，温度就会变化,0,30
20260513-batch-real-001,Q-MET-0070,A,A,会引起飞机操纵效能增加,0,10
20260513-batch-real-001,Q-MET-0070,B,B,会出现指令仰角变化和滚转,0,20
20260513-batch-real-001,Q-MET-0070,C,C,会使外表面变得粗糙，增加阻力，减少升力,1,30
20260513-batch-real-001,Q-MET-0071,A,A,50 英尺内的云,1,10
20260513-batch-real-001,Q-MET-0071,B,B,80 英尺内的云,0,20
20260513-batch-real-001,Q-MET-0071,C,C,100 英尺内的云,0,30
20260513-batch-real-001,Q-MET-0072,A,A,12,0,10
20260513-batch-real-001,Q-MET-0072,B,B,8,1,20
20260513-batch-real-001,Q-MET-0072,C,C,10,0,30
20260513-batch-real-001,Q-MET-0073,A,A,影响正常的目测,0,10
20260513-batch-real-001,Q-MET-0073,B,B,温度低造成机翼表面结冰,0,20
20260513-batch-real-001,Q-MET-0073,C,C,增加阻力,1,30
20260513-batch-real-001,Q-MET-0074,A,A,对流云,1,10
20260513-batch-real-001,Q-MET-0074,B,B,卷状云,0,20
20260513-batch-real-001,Q-MET-0074,C,C,层状云,0,30
20260513-batch-real-001,Q-MET-0075,A,A,水平范围大,0,10
20260513-batch-real-001,Q-MET-0075,B,B,垂直范围大,0,20
20260513-batch-real-001,Q-MET-0075,C,C,水平温度梯度大,1,30
20260513-batch-real-001,Q-MET-0076,A,A,几十公里到几千公里,1,10
20260513-batch-real-001,Q-MET-0076,B,B,几十公里到几百公里,0,20
20260513-batch-real-001,Q-MET-0076,C,C,几公里到几百公里,0,30
20260513-batch-real-001,Q-MET-0077,A,A,冷气团和干气团,0,10
20260513-batch-real-001,Q-MET-0077,B,B,暖气团和湿气团,0,20
20260513-batch-real-001,Q-MET-0077,C,C,北冰洋气团，极地气团，热带气团，赤道气团,1,30
20260513-batch-real-001,Q-MET-0078,A,A,我国地域广大，能形成各种气团,0,10
20260513-batch-real-001,Q-MET-0078,B,B,气团离开源地，其性质将会发生变化,1,20
20260513-batch-real-001,Q-MET-0078,C,C,气团只形成于极地和大洋地区,0,30
20260513-batch-real-001,Q-MET-0079,A,A,冷气团移到暖的地区变性快，而暖的气团移到冷的地区变性慢,1,10
20260513-batch-real-001,Q-MET-0079,B,B,冷气团移到暖的地区变性慢，而暖的气团移到冷的地区变性快,0,20
20260513-batch-real-001,Q-MET-0079,C,C,暖气团移到暖的地区，冷气团移到冷的地区不变性,0,30
