condition_id,occurrence_id,condition_template_id,case_id,question_bank_id,chunk_id,batch,source_version,question_type,exam_date,exam_site,source_docx,source_page,source_row_index,condition_index,condition_marker,condition_type,raw_text,normalized_values,units,waypoint_refs,latlon_text,angle_values,speed_values,height_values,distance_values,quality_flags
gcond_9e0ab44ee057,gcond_9e0ab44ee057,gctpl_e149f53fe84a,gsec_4f95ab84b2d2,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_32,2026H1,2026H1,地面站避让点题型,2026-05-06,广东02考场,避让点题型-考试条件提取.docx,33,4,4,二：,coordinate;bearing_angle;restriction;geometry,由于空域限制：起飞 后需向SW方向飞行200米 到达 “避让点”再执行航线任 务。题卡图形1号点到“避 让点”航向为NE方向距离 300米,200;1;300,S;米,,,,,,200米;300米,
gcond_21afdb373087,gcond_21afdb373087,gctpl_0d0543544994,gsec_4f95ab84b2d2,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_32,2026H1,2026H1,地面站避让点题型,2026-05-06,广东02考场,避让点题型-考试条件提取.docx,33,5,5,三：,geometry,题卡图形2号点位于题 卡图形3号点东偏南25度。,2;3;25,度,,,东偏南25度,,,,
gcond_2e0f3a6b88ee,gcond_2e0f3a6b88ee,gctpl_aa2b8b693762,gsec_decf3e24193a,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_33,2026H1,2026H1,地面站避让点题型,,广东03考场,避让点题型-考试条件提取.docx,34,1,1,(一),coordinate;speed_height;turn_hold_loop;geometry,"按图规划一个如上图所示的任务航线，航线闭合不循环， ①③、②③、②④、①④边长为300米，①点相对地面高度为a,② 点相对地面高度为b,③点相对地面高度为c，④点相对地面高度 为d，水平速度为e,垂直速度为f，转弯模式为停止转弯，停留 时间4s;",300;4,s;度;米,①;③;②;③;②;④;①;④;①;②;③;④,,,,300米,300米,missing_exam_date
gcond_bc08541d7e06,gcond_bc08541d7e06,gctpl_87a78a28c1b2,gsec_decf3e24193a,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_33,2026H1,2026H1,地面站避让点题型,,广东03考场,避让点题型-考试条件提取.docx,34,2,2,(二),coordinate;speed_height,"a值为20米，b值为40米，c值为30m,d值为15m, e值为4m/s,f值为3m/s。",20;40;30;15;4;3,m;m/s;米,,,,4m/s;3m/s,,,missing_exam_date
gcond_a5dbab16e4b7,gcond_a5dbab16e4b7,gctpl_99b462b6534d,gsec_decf3e24193a,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_33,2026H1,2026H1,地面站避让点题型,,广东03考场,避让点题型-考试条件提取.docx,34,3,3,1、,coordinate;geometry,"题卡图形1号点经纬度： N:28°42'36 E:115°18′18""",1;28;42;36;115;18;18,°;度,,"N:28°42'36;E:115°18′18""",28°;115°,,,,missing_exam_date
gcond_da57d1e2a95e,gcond_da57d1e2a95e,gctpl_4f96bff57185,gsec_decf3e24193a,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_33,2026H1,2026H1,地面站避让点题型,,广东03考场,避让点题型-考试条件提取.docx,34,4,4,2、,coordinate;bearing_angle;restriction;geometry,由于空域限制，起飞 任务航线示意图： 后需向SW方向飞行500米 到达“避让点”再执行航 线任务 题卡图形1号点到“避让 点”航向为NE方向，距离 为300米。,500;1;300,S;米,,,,,,500米;300米,missing_exam_date
gcond_e35e82e0cc48,gcond_e35e82e0cc48,gctpl_0fae75499d64,gsec_decf3e24193a,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_33,2026H1,2026H1,地面站避让点题型,,广东03考场,避让点题型-考试条件提取.docx,34,5,5,3、,geometry,题卡图形2号点位于题 卡图形3号点西偏南15度。,2;3;15,度,,,西偏南15度,,,,missing_exam_date
gcond_3f295457ae3b,gcond_3f295457ae3b,gctpl_43f5f68d690d,gsec_18ecc65225ef,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_34,2026H1,2026H1,地面站避让点题型,2026-05-06,广东03考场,避让点题型-考试条件提取.docx,35,1,1,(一),coordinate;speed_height;turn_hold_loop;geometry,"规划一个闭合六边形并循环执行，边长为a,①②③航点 相对地面高度为b,④⑤⑥航点相对地面高度为c,水平速度为d, 垂直速度为e,转弯方式为协调转弯。",,度,①;②;③;④;⑤;⑥,,,,,,
gcond_eed8911d3901,gcond_eed8911d3901,gctpl_6ecbe18ac9ea,gsec_18ecc65225ef,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_34,2026H1,2026H1,地面站避让点题型,2026-05-06,广东03考场,避让点题型-考试条件提取.docx,35,2,2,(二),coordinate;speed_height,"a值为300米，b值为55米，c值为35m,d值为5m/s, e值为3m/so",300;55;35;5;3,m;m/s;米,,,,5m/s;3m/s,,,
gcond_6c8e5fafd8e9,gcond_6c8e5fafd8e9,gctpl_d06f5bbeb539,gsec_18ecc65225ef,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_34,2026H1,2026H1,地面站避让点题型,2026-05-06,广东03考场,避让点题型-考试条件提取.docx,35,3,3,一、,coordinate;takeoff_return,"起飞点经纬度： N:33°46′36 E:115°24'17""",33;46;36;115;24;17,°;度,起飞点,"N:33°46′36;E:115°24'17""",33°;115°,,,,
gcond_85632fa92b07,gcond_85632fa92b07,gctpl_db77e3b51511,gsec_18ecc65225ef,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_34,2026H1,2026H1,地面站避让点题型,2026-05-06,广东03考场,避让点题型-考试条件提取.docx,35,4,4,二、,coordinate;bearing_angle;restriction;geometry,由于空域限制：起 飞后需向NW方向飞行 1100米到达“避让点” 再执行航线任务。题卡 图形1号点位于“避让点” SW方向300米处,1100;1;300,S;米,,,,,,1100米;300米,
gcond_ef8b7d60fe63,gcond_ef8b7d60fe63,gctpl_28b240dbdfb2,gsec_18ecc65225ef,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_34,2026H1,2026H1,地面站避让点题型,2026-05-06,广东03考场,避让点题型-考试条件提取.docx,35,5,5,三、,geometry,题卡图形2号点位于 题卡图形1号点西偏南15 度。,2;1;15,度,,,15 度,,,,
gcond_e976d00df18b,gcond_e976d00df18b,gctpl_c4e57d3c73b2,gsec_32fdfa53a3f4,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_35,2026H1,2026H1,地面站避让点题型,2026-05-06,广东03考场,避让点题型-考试条件提取.docx,36,1,1,(一),coordinate;speed_height;turn_hold_loop;bearing_angle;geometry,"按图规划一个闭合四边形并循环执行，①②边、②③边边 长为a,①④边边长为b，∠②=∠①=90·航线相对地面高度为c, 水平速度为d，垂直速度为e,转弯模式为停止转弯，停留时间5s;",90;5,s;度,①;②;②;③;①;④;②;①,,,,,,
gcond_f591c069a9be,gcond_f591c069a9be,gctpl_e157b0c70e9b,gsec_32fdfa53a3f4,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_35,2026H1,2026H1,地面站避让点题型,2026-05-06,广东03考场,避让点题型-考试条件提取.docx,36,2,2,(二),coordinate;speed_height,"a值为200米，b值为400米，c值为300m,d值为 6m/s,e值为3m/s。",200;400;300;6;3,m;m/s;米,,,,6m/s;3m/s,,,
gcond_ce2dd0484106,gcond_ce2dd0484106,gctpl_1f51d427e509,gsec_32fdfa53a3f4,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_35,2026H1,2026H1,地面站避让点题型,2026-05-06,广东03考场,避让点题型-考试条件提取.docx,36,3,3,一：,coordinate;restriction,"避让点经纬度： N:28°39'30 E:115°5632""",28;39;30;115;5632,°;度,,"N:28°39'30;E:115°5632""",28°;115°,,,,
gcond_231619d4ceca,gcond_231619d4ceca,gctpl_ced6a3489269,gsec_32fdfa53a3f4,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_35,2026H1,2026H1,地面站避让点题型,2026-05-06,广东03考场,避让点题型-考试条件提取.docx,36,4,4,二：,coordinate;bearing_angle;restriction;geometry,由于空域限制，起飞 候需向NW方向飞行800米 到达“避让点”再执行任 务航线，任务航线1点位于 “避让点”SW方向300米 处,800;1;300,S;米,,,,,,800米;300米,
gcond_64106c72a0c0,gcond_64106c72a0c0,gctpl_9347ff74658c,gsec_32fdfa53a3f4,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_35,2026H1,2026H1,地面站避让点题型,2026-05-06,广东03考场,避让点题型-考试条件提取.docx,36,5,5,三：,geometry,任务航线2点位于任务 航点1东偏南25°,2;1;25,°,,,25°,,,,
gcond_523dbdb2e279,gcond_523dbdb2e279,gctpl_078eb3b73eee,gsec_1888980b49c1,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_36,2026H1,2026H1,地面站避让点题型,2026-05-06,广东03考场,避让点题型-考试条件提取.docx,37,1,1,(一),coordinate;speed_height;turn_hold_loop;bearing_angle;geometry,"规划一个闭合五边形并循环执行，①②、②③、③④、④⑤、①⑤边 的边长为a,∠②=∠①为90°，航线相对地面高度为b,水平速度为c,垂直 速度为d,转弯模式为停止转弯，各点停留时间为e;",90,°;度,①;②;②;③;③;④;④;⑤;①;⑤;②;①,,90°,,,,
gcond_9aa5e042fe0d,gcond_9aa5e042fe0d,gctpl_2aa36febc669,gsec_1888980b49c1,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_36,2026H1,2026H1,地面站避让点题型,2026-05-06,广东03考场,避让点题型-考试条件提取.docx,37,2,2,(二),coordinate;speed_height,"a值为300米，b值为60米，c值为4m/s,d值为3m/s,e值为 17s。",300;60;4;3;17,m/s;s;米,,,,4m/s;3m/s,,,
gcond_31dc8f4e261d,gcond_31dc8f4e261d,gctpl_096e23dea6e6,gsec_1888980b49c1,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_36,2026H1,2026H1,地面站避让点题型,2026-05-06,广东03考场,避让点题型-考试条件提取.docx,37,3,3,一：,coordinate;geometry,题卡图形1号点经纬 度： N:27°46′36 E:123°12'17,1;27;46;36;123;12;17,°;度,,N:27°46′36;E:123°12'17,27°;123°,,,,
gcond_4d18b9521e11,gcond_4d18b9521e11,gctpl_b37976a0881b,gsec_1888980b49c1,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_36,2026H1,2026H1,地面站避让点题型,2026-05-06,广东03考场,避让点题型-考试条件提取.docx,37,4,4,二：,coordinate;bearing_angle;restriction;geometry,由于空城限制：起 飞后需向SE方向飞行600 米到达”避让点”再执 行航线任务。 题卡图形1号点位于“避让 点”NW方向500米处,600;1;500,S;米,,,,,,600 米;500米,
gcond_aee91b3a00f6,gcond_aee91b3a00f6,gctpl_ef41d5011959,gsec_1888980b49c1,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_36,2026H1,2026H1,地面站避让点题型,2026-05-06,广东03考场,避让点题型-考试条件提取.docx,37,5,5,三：,geometry,提卡图形2号点位于 题卡图形1号点西偏南20°,2;1;20,°,,,20°,,,,
gcond_e5ecc639f931,gcond_e5ecc639f931,gctpl_c98d52f860fc,gsec_f09f2fbd8df9,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_37,2026H1,2026H1,地面站避让点题型,2026-05-27,广西01考场,避让点题型-考试条件提取.docx,38,1,1,(一),coordinate;speed_height;turn_hold_loop;bearing_angle;takeoff_return,"与 的相对方位由委任代表根据 现场环境等情况进行决定。按图于起飞点前规划扫描航线要求不闭合， 不循环，航线长度为a,航线间隔为b,航线相对地面高度为c,水 平速度为d,垂直速度为e,转弯模式为停止转弯，停留时间不作要 求；",,度,起飞点,,,,,,
gcond_55f8c42d60bd,gcond_55f8c42d60bd,gctpl_4b1cbc3ff038,gsec_f09f2fbd8df9,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_37,2026H1,2026H1,地面站避让点题型,2026-05-27,广西01考场,避让点题型-考试条件提取.docx,38,2,2,(二),coordinate;speed_height;bearing_angle,"a值建议为300米，b值建议为100米，c值建议为300m, d值建议为3m/s,e值建议为2m/s(航线方位及各数值可由委任代 表按实际情况进行调整，考题以委任代表规定数值为准)",300;100;300;3;2,m;m/s;米,,,,3m/s;2m/s,,,
gcond_d4cb970b963a,gcond_d4cb970b963a,gctpl_1fef514c054a,gsec_f09f2fbd8df9,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_37,2026H1,2026H1,地面站避让点题型,2026-05-27,广西01考场,避让点题型-考试条件提取.docx,38,3,3,1、,coordinate;takeoff_return,"起飞点10点经纬度： N:25°25'25""E:112°12'12”",10;25;25;25;112;12;12,°;度,起飞点,"N:25°25'25"";E:112°12'12”",25°;112°,,,,
gcond_ca5050bb6dee,gcond_ca5050bb6dee,gctpl_6a8d69f8a1cf,gsec_f09f2fbd8df9,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_37,2026H1,2026H1,地面站避让点题型,2026-05-27,广西01考场,避让点题型-考试条件提取.docx,38,4,4,2、,coordinate;speed_height;bearing_angle;restriction;geometry,"起飞后需向NW方向飞行 400米到达""避让点""再执行航 线任务，避让点高度为200米 ""避让点""位于图形①号点SW 方向200米处。",400;200;200,S;度;米,①,,,,200米,400米;200米;200米,
gcond_cf4c638091eb,gcond_cf4c638091eb,gctpl_282f1a4680e1,gsec_f09f2fbd8df9,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_37,2026H1,2026H1,地面站避让点题型,2026-05-27,广西01考场,避让点题型-考试条件提取.docx,38,5,5,3、,bearing_angle,4-3点航向为西偏北30度。,4;3;30,度,4,,西偏北30度,,,,
gcond_fce7d8f32b95,gcond_fce7d8f32b95,gctpl_b406c9c1f07c,gsec_ffb5083e13da,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_38,2026H1,2026H1,地面站避让点题型,2026-05-27,贵州01考场,避让点题型-考试条件提取.docx,39,1,1,(一),coordinate;speed_height;turn_hold_loop;geometry,"按图规划一个不闭合的任务航线并不循环执行，①③、 ②③、②④、①④边长为300米，①点相对地面高度为a,②点相对 地面高度为b，③点相对地面高度为c,④点相对地面高度为d, 水平速度为e，垂直速度为f，转弯模式为停止转弯，停留时间2s;",300;2,s;度;米,①;③;②;③;②;④;①;④;①;②;③;④,,,,300米,300米,
gcond_2851b0fa9c42,gcond_2851b0fa9c42,gctpl_ef11846ede82,gsec_ffb5083e13da,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_38,2026H1,2026H1,地面站避让点题型,2026-05-27,贵州01考场,避让点题型-考试条件提取.docx,39,2,2,(二),coordinate;speed_height,"a值为20米，b值为25米，c值为30m,d值为20m, e值为2m/s,f值为2m/s。",20;25;30;20;2;2,m;m/s;米,,,,2m/s;2m/s,,,
gcond_6ca8e61c5ab8,gcond_6ca8e61c5ab8,gctpl_8342c5a664a0,gsec_ffb5083e13da,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_38,2026H1,2026H1,地面站避让点题型,2026-05-27,贵州01考场,避让点题型-考试条件提取.docx,39,3,3,1、,coordinate,"题卡2点经纬度： N:32°29'28"" E:121°46'18""",2;32;29;28;121;46;18,°;度,,"N:32°29'28"";E:121°46'18""",32°;121°,,,,
gcond_fe8c5e6b6444,gcond_fe8c5e6b6444,gctpl_dce7cc332b26,gsec_ffb5083e13da,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_38,2026H1,2026H1,地面站避让点题型,2026-05-27,贵州01考场,避让点题型-考试条件提取.docx,39,4,4,2、,bearing_angle;restriction;geometry,"起飞后需向西偏南15度方 向飞行600米到达""避让点” 再执行航线任务。避让点高 度为80米。 题卡图形1号点在”避让点” SW方向500米处。",15;600;80;1;500,S;度;米,,,西偏南15度,,80米,600米,
gcond_f0a8536b817b,gcond_f0a8536b817b,gctpl_fbd8a4b33edf,gsec_ffb5083e13da,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_38,2026H1,2026H1,地面站避让点题型,2026-05-27,贵州01考场,避让点题型-考试条件提取.docx,39,5,5,3、,geometry,题卡图形3号点到题卡图 形2号点西偏南30度。,3;2;30,度,,,西偏南30度,,,,
gcond_fcaa1461f03c,gcond_fcaa1461f03c,gctpl_fb08a1c854a5,gsec_199b109e7986,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_39,2026H1,2026H1,地面站避让点题型,2026-05-27,贵州01考场,避让点题型-考试条件提取.docx,40,1,1,(一),coordinate;speed_height;turn_hold_loop,"规划扫描航线要求闭合不循环，航线长度为a，航线间隔 为b,航线相对地面高度为c,水平速度为d,垂直速度为e,转弯模 式为协调转弯；",,度,,,,,,,
gcond_483ed86fca25,gcond_483ed86fca25,gctpl_f03e954743f3,gsec_199b109e7986,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_39,2026H1,2026H1,地面站避让点题型,2026-05-27,贵州01考场,避让点题型-考试条件提取.docx,40,2,2,(二),coordinate;speed_height,"a值为300米，b值为100米，c值为300m,d值为3m/s e值为2m/s。",300;100;300;3;2,m;m/s;米,,,,3m/s;2m/s,,,
gcond_f4e0c8bccca5,gcond_f4e0c8bccca5,gctpl_03d22aac2729,gsec_199b109e7986,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_39,2026H1,2026H1,地面站避让点题型,2026-05-27,贵州01考场,避让点题型-考试条件提取.docx,40,3,3,1、,coordinate;geometry,"题卡图形10号点经纬度： N:27°38'29"" E:24°25′26",10;27;38;29;24;25;26,°;度,,"N:27°38'29"";E:24°25′26",27°;24°,,,,
gcond_f4fdc904e2ff,gcond_f4fdc904e2ff,gctpl_b1939de89987,gsec_199b109e7986,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_39,2026H1,2026H1,地面站避让点题型,2026-05-27,贵州01考场,避让点题型-考试条件提取.docx,40,4,4,2、,coordinate;speed_height;bearing_angle;restriction;geometry,"起飞后需向南偏西20°方向 飞行600米到达""避让点""再执行 航线任务。避让点高度为320米 题卡图形1号点到""避让点""为 SE方向500米处。",20;600;320;1;500,S;°;度;米,,,20°,,320米,600米,
gcond_aca204cf9954,gcond_aca204cf9954,gctpl_21ed7c7c30ed,gsec_199b109e7986,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_39,2026H1,2026H1,地面站避让点题型,2026-05-27,贵州01考场,避让点题型-考试条件提取.docx,40,5,5,3、,geometry,题卡图形2号点位于题卡图 形1号点东偏南20度。,2;1;20,度,,,东偏南20度,,,,
gcond_22d04776415b,gcond_22d04776415b,gctpl_abccfdb33f21,gsec_aecf83e7f9dc,qbank_32b37a2f20be,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_40,2026H1,2026H1,地面站避让点题型,2026-05-27,贵州01考场,避让点题型-考试条件提取.docx,41,1,1,(一）,coordinate;speed_height;turn_hold_loop;bearing_angle;geometry,"按图规划一个闭合四边形并循环执行，②③边长为a,①④ 边长为b,∠②=∠①=90·，∠④=60·航线相对地面高度为c,水 平速度为d,垂直速度为e,转弯模式为停止转弯，停留时间5s;",90;60;5,s;度,②;③;①;④;②;①;④,,,,,,
