case_id,question_bank_id,document_id,chunk_id,doc_name,batch,source_version,exam_period_start,exam_period_end,exam_scope,question_type,source_docx,source_relative_path,source_page,declared_doc_pages,declared_doc_conditions,exam_site,province,exam_room,exam_date,condition_count,skill_labels,quality_flags,raw_text
gsec_0aae0f598df8,qbank_32b37a2f20be,doc_3c8542fa3ac3,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_74,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,地面站避让点题型,避让点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/地面站避让点题型/避让点题型-考试条件提取.docx,75,121,603,湖北01考场,湖北,01考场,2026-06-04,5,经纬度换算;航向方位判断;避让点规划;速度高度参数设置;转弯停留循环设置;几何图形航线规划;题型:地面站避让点,doc_condition_count_mismatch;source_gap,"湖北01考场地面站真题 | 日期：2026.06.04
(一) 规划一个闭合六边形航线，不循环执行，边长为a,①②③ 航点相对地面高度为b,④⑤⑥航点相对地面高度为c,水平速度为d, 垂直速度为e,转弯方式为停止转弯，各点停留时间为f;
(二) a值为300米，b值为35米，c值为25m,d值为4m/s,e值 为2m/s,f值为2s。
1、 题卡图形2号点经纬度： N:26°25′26"" E:120°12'12”
2、 起飞后需向SE方向飞行500 6 米到达""避让点""再执行航线任 务。避让点高度为80米。 题卡图形1号点位于""避让点"" SW方向400米处。
3、 题卡图形2号点到题卡图形1 号点南偏东15度。"
gsec_19e915f7240d,qbank_32b37a2f20be,doc_3c8542fa3ac3,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_75,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,地面站避让点题型,避让点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/地面站避让点题型/避让点题型-考试条件提取.docx,76,121,603,湖北01考场,湖北,01考场,2026-05-26,5,经纬度换算;航向方位判断;避让点规划;速度高度参数设置;转弯停留循环设置;几何图形航线规划;题型:地面站避让点,doc_condition_count_mismatch;source_gap,"湖北01考场地面站真题 | 日期：2026.05.26
(一) 规划扫描航线要求闭合不循环，航线长度为a,航线间隔 为b,航线相对地面高度为c,水平速度为d,垂直速度为e,转弯模 式为协调转弯；
(二) a值为300米，b值为100米，c值为300m,d值为3m/s, e值为2m/s。
1、 避让点经纬度： N:27°29'28” E:120°36′12”
2、 起飞后需向SW方向飞行 600米到达""避让点""再执行航 线任务，避让点高度为330米。 4 题卡图形1号点到""避让点""为 SE方向500米处。
3、 题卡图形2号点到题卡图形 3号点东偏南60度。"
gsec_c8835d6ce3b6,qbank_32b37a2f20be,doc_3c8542fa3ac3,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_76,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,地面站避让点题型,避让点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/地面站避让点题型/避让点题型-考试条件提取.docx,77,121,603,湖北01考场,湖北,01考场,2026-04-26,5,经纬度换算;航向方位判断;夹角计算;避让点规划;空域地形限制处理;速度高度参数设置;转弯停留循环设置;几何图形航线规划;题型:地面站避让点,doc_condition_count_mismatch;source_gap,"湖北01考场地面站真题 | 日期：2026.04.26
(一) 按图规划一个闭合四边形并循环执行，①②边、②③边边长 为a,∠②=∠①=90°，∠④=45°。航线相对地面高度为c,水平 速度为d，垂直速度为e,转弯模式为停止转弯，停留时间5s;
(二) a值为200米，c值为300m,d值为3ms,e值为2m/s。
1、 “避让点”经纬度： N:27°46'36” E:123°12'17""
2、 空域限制：起飞后需 向SW方向飞行600米到 达“避让点”，再向SE 方向飞行800米，到达 任务航点1
3、 当地风向：东南风。 3-2逆风飞行。"
gsec_e01ded15b5c8,qbank_32b37a2f20be,doc_3c8542fa3ac3,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_77,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,地面站避让点题型,避让点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/地面站避让点题型/避让点题型-考试条件提取.docx,78,121,603,湖北01考场,湖北,01考场,2026-05-26,5,经纬度换算;航向方位判断;夹角计算;避让点规划;速度高度参数设置;转弯停留循环设置;几何图形航线规划;题型:地面站避让点,doc_condition_count_mismatch;source_gap,"湖北01考场地面站真题 | 日期：2026.05.26
(一) 按图规划一个闭合四边形并循环执行，②③边长为a,①④ 边长为b,∠②=∠①=90°，∠④=60°。航线相对地面高度为c, 水平速度为d，垂直速度为e,转弯模式为停止转弯，停留时间5s；
(二) a值为200米，b值为300米，c值为300m,d值为 3m/s,e值为2m/s。
1、 题卡图形4号点经纬度： N:30°35′32” E:120°13'14”
2、 起飞后需向NW方向飞行 600米到达""避让点""再执行航 线任务，避让点高度为330米。 题卡图形1号点到""避让点""为 SE方向500米处。
3、 题卡图形2号点位于题卡图 形3号点北偏西20度。"
gsec_4896119eed29,qbank_32b37a2f20be,doc_3c8542fa3ac3,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_78,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,地面站避让点题型,避让点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/地面站避让点题型/避让点题型-考试条件提取.docx,79,121,603,湖北01考场,湖北,01考场,2026-05-26,5,经纬度换算;航向方位判断;夹角计算;避让点规划;速度高度参数设置;转弯停留循环设置;几何图形航线规划;题型:地面站避让点,doc_condition_count_mismatch;source_gap,"湖北01考场地面站真题 | 日期：2026.05.26
(一) 规划一个闭合五边形并循环执行，①②、②③、①⑤边的边长为a, ∠②=∠①=90°，∠④=90°航线相对地面高度为b,水平速度为c，垂直 速度为d,转弯模式为停止转弯，各点停留时间为e;
(二) a值为300米，b值为300米，c值为3m/s,d值为2m/s,e值为10s。
1、 题卡图形1号点经纬度： N:42°36'15"" E:120°43′12”
2、 起飞后需向SE方向飞行600 米到达""避让点""再执行航线任 务，避让点高度为325米。 题卡图形1号点位于""避让点”NW方向500米处。
3、 题卡图形3号点到题卡图形2 号点西偏南25度。"
gsec_4bbab183eb74,qbank_32b37a2f20be,doc_3c8542fa3ac3,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_79,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,地面站避让点题型,避让点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/地面站避让点题型/避让点题型-考试条件提取.docx,80,121,603,湖北03考场,湖北,03考场,2026-05-10,5,经纬度换算;航向方位判断;避让点规划;速度高度参数设置;转弯停留循环设置;几何图形航线规划;题型:地面站避让点,doc_condition_count_mismatch;source_gap,"湖北03考场地面站真题 | 日期：2026.05.10
(一) 规划扫描航线要求闭合不循环，航线长度为a,航线间 隔为b,航线相对地面高度为c,水平速度为d,垂直速度为e,转弯 方式为协调转弯；
(二) a值为300米，b值为100米，c值为300m,d值为3m/5, e值为2m/s。
一： 题卡图形1号点经纬 12 度： N:32°32'28"" E:12036'12""
二： 起飞后需向NE方向飞 行600米到达”避让点”再 执行航线任务，避让点高度为350米 题卡图形1号点到”避让 4 点”为NW方向500米处
三： 题卡图形2号点位于题 卡图形3号点西偏南20度。"
gsec_1e07f31ee5d3,qbank_32b37a2f20be,doc_3c8542fa3ac3,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_80,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,地面站避让点题型,避让点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/地面站避让点题型/避让点题型-考试条件提取.docx,81,121,603,湖北04考场,湖北,04考场,2026-06-10,5,经纬度换算;航向方位判断;避让点规划;速度高度参数设置;转弯停留循环设置;几何图形航线规划;题型:地面站避让点,doc_condition_count_mismatch;source_gap,"湖北04考场地面站真题 | 日期：2026.06.10
(一) 按图规划一个闭合的任务航线并循环执行，①③、②③、 ②④、①④边长为300米，①点相对地面高度为a,②点相对地面高度 为b,③点相对地面高度为c,④点相对地面高度为d,水平速度为e, 垂直速度为f,转弯模式为停止转弯，停留时间2s;
(二) a值为20米，b值为25米，c值为30m,d值为20m, e值为2m/s,f值为2m/s。
1、 避让点经纬度： N:32°28'28"" E:121°18′18”
2、 起飞后需向SE方向飞行600 米到达""避让点""再执行航线任 务。避让点高度为80米。 题卡图形1号点位于""避让点” SW方向500米处。
3、 题卡图形3号点到题卡图形2 号点西偏南30度。"
gsec_f5d2d6a10786,qbank_32b37a2f20be,doc_3c8542fa3ac3,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_81,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,地面站避让点题型,避让点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/地面站避让点题型/避让点题型-考试条件提取.docx,82,121,603,湖北04考场,湖北,04考场,2026-06-10,5,经纬度换算;航向方位判断;避让点规划;速度高度参数设置;转弯停留循环设置;几何图形航线规划;题型:地面站避让点,doc_condition_count_mismatch;source_gap,"湖北04考场地面站真题 | 日期：2026.06.10
(一) 规划一个手动闭合正六边形，边长为a,①②③航点 相对地面高度为b,④⑤⑥航点相对地面高度为c,水平速度为d, 垂直速度为e,转弯方式为协调转弯，航线执行次数为g。
(二) a值为300米，b值为80米，c值为50米，d值为3米/秒， e值为2米/秒，g值为5次。
1、 题卡图形2号点经纬度： N:26°26'26"" E:120°20′20”
2、 起飞后需向SE方向飞行500 米到达""避让点""再执行航线任 务。避让点高度为80米。 题卡图形1号点位于""避让点” SW方向400米处。
3、 题卡图形2号点到题卡图形1 号点南偏东35度。"
gsec_5eb346912fd4,qbank_32b37a2f20be,doc_3c8542fa3ac3,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_82,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,地面站避让点题型,避让点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/地面站避让点题型/避让点题型-考试条件提取.docx,83,121,603,湖北04考场,湖北,04考场,2026-06-10,5,经纬度换算;航向方位判断;避让点规划;速度高度参数设置;转弯停留循环设置;几何图形航线规划;题型:地面站避让点,doc_condition_count_mismatch;source_gap,"湖北04考场地面站真题 | 日期：2026.06.10
(一) 规划一个闭合六边形航线，不循环执行，边长为a,①②③ 航点相对地面高度为b,④⑤⑥航点相对地面高度为c,水平速度为d, 垂直速度为e,转弯方式为停止转弯，各点停留时间为f;
(二) a值为300米，b值为35米，c值为25m,d值为4m/s, e值为2m/s,f值为2so
1、 题卡图形2号点经纬度： N:26°25′25"" E:120°12'12”
2、 起飞后需向SE方向飞行500 米到达""避让点""再执行航线任 务。避让点高度为80米。 题卡图形1号点位于""避让点” SW方向400米处。
3、 题卡图形2号点到题卡图形1 号点南偏东25度。"
gsec_80a88f8555f7,qbank_32b37a2f20be,doc_3c8542fa3ac3,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_83,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,地面站避让点题型,避让点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/地面站避让点题型/避让点题型-考试条件提取.docx,84,121,603,湖北04考场,湖北,04考场,2026-06-10,5,经纬度换算;航向方位判断;夹角计算;避让点规划;速度高度参数设置;转弯停留循环设置;几何图形航线规划;题型:地面站避让点,doc_condition_count_mismatch;source_gap,"湖北04考场地面站真题 | 日期：2026.06.10
(一) 按图规划一个手动闭合直角梯形，①②边、②③边边长为a, ①④边边长为b,∠①=∠②=90°。航线相对地面高度为c,水平速度为d, 垂直速度为e,转弯模式为停止转弯，各点停留时间为g,航线执行次数为h;
(二) a值为200米，b值为400米，c值为300米，d值为4米/秒， g值为5秒，h值为1次。
1、 题卡图形3号点经纬度： N:30°32'32"" E:120°14'14”
2、 起飞后需向NW方向飞行 500米到达""避让点""再执行航 线任务。避让点高度为350米。 题卡图形1号点到""避让点""为 SE方向400米处。
3、 题卡图形2号点位于题卡图 形3号点北偏西20度。"
gsec_54d17426c826,qbank_32b37a2f20be,doc_3c8542fa3ac3,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt_84,实操题库_地面站考试条件_2026H1_地面站避让点题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,地面站避让点题型,避让点题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/地面站避让点题型/避让点题型-考试条件提取.docx,85,121,603,湖北04考场,湖北,04考场,2026-06-10,5,经纬度换算;航向方位判断;夹角计算;避让点规划;速度高度参数设置;转弯停留循环设置;几何图形航线规划;题型:地面站避让点,doc_condition_count_mismatch;source_gap,"湖北04考场地面站真题 | 日期：2026.06.10
(一) 规划一个闭合五边形并循环执行，①②、②③、①⑤边的边长为a, ∠②=∠①为90°，∠④=90°。航线相对地面高度为b,水平速度为c,垂直速度 为d,转弯模式为停止转弯，各点停留时间为e;
(二) a值为300米，b值为300米，c值为3m/s,d值为2m/s,e值为10s。
1、 题卡图形1号点经纬度： N:42°36'15” E:120°43′12”
2、 起飞后需向SE方向飞行600 米到达""避让点""再执行航线任务 避让点高度为325米。 题卡图形1号点位于""避让点"" NW方向500米处。
3、 题卡图形3号点到题卡图形2 号点西偏南25度。"
